bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
1,Apartment,RNA NG N G Diamond Hill D Phase II,Mira Road East,680,64.7,L,Ready to move,Resale,6470000.0,9514.70588235294
1,Apartment,RNA NG N G Diamond Hill D Phase II,Mira Road East,695,63.0,L,Ready to move,Resale,6300000.0,9064.74820143885
2,Apartment,JP Codename Dream Home Tower B,Mira Road East,981,89.9,L,Ready to move,Resale,8990000.0,9164.118246687054
2,Apartment,Amar Vinay Heritage,Mira Road East,1040,99.6,L,Ready to move,Resale,9960000.0,9576.923076923076
2,Apartment,Amar Vinay Heritage,Mira Road East,1040,99.6,L,Ready to move,Resale,9960000.0,9576.923076923076
2,Apartment,Amar Vinay Heritage,Mira Road East,1050,99.5,L,Ready to move,Resale,9950000.0,9476.190476190477
2,Apartment,Si Construction Shanza Height,Mira Road East,970,75.0,L,Ready to move,Resale,7500000.0,7731.958762886598
1,Apartment,JP North Phase 6 Alexa,Mira Road East,711,63.21,L,Under Construction,New,6321000.0,8890.29535864979
1,Apartment,Ravi Gaurav Samruddhi,Mira Road East,650,52.0,L,Ready to move,Resale,5200000.0,8000.0
1,Apartment,Ravi Gaurav Samruddhi,Mira Road East,670,44.0,L,Ready to move,Resale,4400000.0,6567.164179104478
1,Apartment,JP Codename Dream Home Tower B,Mira Road East,765,64.96,L,Ready to move,Resale,6495999.999999999,8491.503267973854
2,Apartment,Ravi Gaurav Aster,Mira Road East,850,51.0,L,Ready to move,Resale,5100000.0,6000.0
1,Apartment,Ravi Gaurav Regency,Mira Road East,600,45.0,L,Ready to move,Resale,4500000.0,7500.0
1,Apartment,Evershine Woods,Mira Road East,650,52.0,L,Ready to move,Resale,5200000.0,8000.0
2,Apartment,JP Codename Dream Home Tower B,Mira Road East,1233,1.02,Cr,Ready to move,Resale,10200000.0,8272.50608272506
1,Apartment,Right Grishma Enclave,Mira Road East,550,40.5,L,Ready to move,Resale,4050000.0,7363.636363636364
2,Apartment,Kailash Pratik Renaissance,Ulwe,1245,80.0,L,Ready to move,Resale,8000000.0,6425.70281124498
2,Apartment,JP North Barcelona Wing D,Mira Road East,1161,98.0,L,Under Construction,New,9800000.0,8440.999138673556
2,Apartment,JP North Barcelona Wing D,Mira Road East,1161,96.0,L,Under Construction,New,9600000.0,8268.7338501292
1,Apartment,Salasar Exotica I,Mira Road East,747,65.4,L,Under Construction,New,6540000.000000001,8755.020080321287
1,Apartment,Techno Vision Vivanta Marvel,Mira Road East,412,68.0,L,Ready to move,Resale,6800000.0,16504.85436893204
2,Apartment,JP Codename Dream Home Tower B,Mira Road East,981,88.9,L,Under Construction,New,8890000.0,9062.181447502548
3,Apartment,JP North Barcelona Wing D,Mira Road East,1665,1.34,Cr,Under Construction,New,13400000.0,8048.048048048048
1,Apartment,Techno Vision Vivanta Marvel,Mira Road East,463,68.0,L,Under Construction,New,6800000.0,14686.82505399568
2,Apartment,Goldstar Decent Homes,Mira Road East,1060,78.0,L,Ready to move,Resale,7800000.0,7358.490566037736
2,Apartment,D L Smital Avenue,Mira Road East,1050,72.0,L,Ready to move,Resale,7200000.0,6857.142857142857
2,Apartment,RNA NG NG Paradise,Mira Road East,1075,73.0,L,Ready to move,Resale,7300000.0,6790.697674418605
1,Apartment,RNA NG NG Paradise,Mira Road East,705,48.0,L,Ready to move,Resale,4800000.0,6808.510638297872
2,Apartment,Ravi Gaurav Regency,Mira Road East,1080,55.0,L,Ready to move,Resale,5500000.0,5092.592592592592
1,Apartment,Sunteck One World,Naigaon East,590,41.0,L,Ready to move,New,4100000.0,6949.152542372882
1,Apartment,Kothari K D Empire,Mira Road East,550,48.0,L,Ready to move,Resale,4800000.0,8727.272727272728
1,Apartment,Lodha Aqua,Mira Road East,675,68.0,L,Ready to move,Resale,6800000.0,10074.074074074075
1,Apartment,S M Hatkesh Heights,Mira Road East,715,56.0,L,Ready to move,Resale,5600000.0,7832.167832167832
2,Apartment,Raj Akshay,Mira Road East,1075,90.0,L,Under Construction,New,9000000.0,8372.093023255815
1,Apartment,Raj Akshay,Mira Road East,675,55.0,L,Under Construction,New,5500000.0,8148.148148148148
2,Apartment,Ram Nagar Shanti Garden Sector 5 Bldg 9,Mira Road East,1050,87.0,L,Ready to move,Resale,8700000.0,8285.714285714286
2,Apartment,D L Smital Avenue,Mira Road East,1050,72.0,L,Ready to move,Resale,7200000.0,6857.142857142857
2,Apartment,RNA NG NG Paradise,Mira Road East,1075,73.0,L,Ready to move,Resale,7300000.0,6790.697674418605
1,Apartment,RNA NG NG Paradise,Mira Road East,705,48.0,L,Ready to move,Resale,4800000.0,6808.510638297872
2,Apartment,Ravi Gaurav Regency,Mira Road East,1080,55.0,L,Ready to move,Resale,5500000.0,5092.592592592592
1,Apartment,Sunteck One World,Naigaon East,590,41.0,L,Ready to move,New,4100000.0,6949.152542372882
1,Apartment,Kothari K D Empire,Mira Road East,550,48.0,L,Ready to move,Resale,4800000.0,8727.272727272728
1,Apartment,Lodha Aqua,Mira Road East,675,68.0,L,Ready to move,Resale,6800000.0,10074.074074074075
1,Apartment,S M Hatkesh Heights,Mira Road East,715,56.0,L,Ready to move,Resale,5600000.0,7832.167832167832
2,Apartment,Raj Akshay,Mira Road East,1075,90.0,L,Under Construction,New,9000000.0,8372.093023255815
1,Apartment,Raj Akshay,Mira Road East,675,55.0,L,Under Construction,New,5500000.0,8148.148148148148
2,Apartment,Ram Nagar Shanti Garden Sector 5 Bldg 9,Mira Road East,1050,87.0,L,Ready to move,Resale,8700000.0,8285.714285714286
1,Apartment,JP North Barcelona,Mira Road East,600,68.0,L,Ready to move,Resale,6800000.0,11333.333333333334
2,Apartment,Raymond Ten X Habitat Raymond Realty Tower F,Thane West,1038,1.65,Cr,Under Construction,New,16500000.0,15895.953757225434
2,Apartment,Raymond Raymond Realty TenX Habitat,Thane West,906,1.54,Cr,Under Construction,New,15400000.0,16997.792494481237
1,Apartment,Raymond Raymond Realty TenX Habitat,Thane West,632,1.1,Cr,Under Construction,New,11000000.0,17405.063291139242
2,Apartment,Raymond Ten X Eden Tower,Thane West,799,1.29,Cr,Under Construction,New,12900000.0,16145.181476846057
1,Apartment,Raj Florenza,Mira Road East,725,68.0,L,Ready to move,New,6800000.0,9379.310344827587
2,Apartment,Lodha Codename Crown Jewel,Thane West,906,1.16,Cr,Ready to move,New,11600000.0,12803.532008830021
1,Apartment,Lodha Codename Crown Jewel,Thane West,691,88.0,L,Under Construction,New,8800000.0,12735.166425470334
2,Apartment,Lodha Codename Crown Jewel,Thane West,1119,1.44,Cr,Under Construction,New,14400000.0,12868.6327077748
4,Apartment,Lodha Sterling,Thane West,3162,5.59,Cr,Under Construction,New,55900000.0,17678.6843769766
3,Apartment,Lodha Sterling,Thane West,1966,3.09,Cr,Under Construction,New,30900000.0,15717.192268565615
3,Apartment,Lodha Sterling,Thane West,1757,2.75,Cr,Under Construction,New,27500000.0,15651.678998292544
2,Apartment,Lodha Sterling,Thane West,1345,1.96,Cr,Under Construction,New,19600000.0,14572.490706319702
2,Apartment,Lodha Sterling,Thane West,1398,2.14,Cr,Under Construction,New,21400000.0,15307.58226037196
2,Apartment,Raymond Raymond Realty TenX Habitat,Thane West,798,1.48,Cr,Ready to move,New,14800000.0,18546.365914786966
2,Apartment,Raymond Raymond Realty TenX Habitat,Thane West,948,1.88,Cr,Ready to move,New,18800000.0,19831.223628691983
2,Apartment,Rustomjee Uptown Urbania,Thane West,1105,1.5,Cr,Under Construction,New,15000000.0,13574.660633484164
2,Apartment,Chheda Avighna Building No 3,Mira Road East,1049,84.0,L,Under Construction,New,8400000.0,8007.626310772164
3,Apartment,Rustomjee Uptown Urbania,Thane West,1667,2.15,Cr,Under Construction,New,21500000.0,12897.42051589682
1,Apartment,Chheda Avighna Building No 3,Mira Road East,731,57.0,L,Under Construction,New,5700000.0,7797.537619699043
1,Apartment,Chheda Avighna Building No 3,Mira Road East,747,58.0,L,Under Construction,New,5800000.0,7764.390896921017
3,Apartment,Lodha Codename Crown Jewel,Thane West,1480,2.1,Cr,Under Construction,New,21000000.0,14189.18918918919
3,Apartment,Lodha Codename Crown Jewel,Thane West,1484,2.02,Cr,Under Construction,New,20200000.0,13611.859838274933
3,Apartment,Lodha Codename Crown Jewel,Thane West,1832,2.53,Cr,Under Construction,New,25299999.999999996,13810.043668122269
2,Apartment,Sheth Avalon,Thane West,2247,4.0,Cr,Under Construction,New,40000000.0,17801.513128615934
1,Apartment,Shagun White Nest,Ulwe,710,52.51,L,Ready to move,Resale,5251000.0,7395.774647887324
3,Apartment,Shapoorji Pallonji Vicinia,Powai,1200,3.5,Cr,Ready to move,Resale,35000000.0,29166.666666666668
3,Apartment,Runwal Runwal Forests Tower 9 To 11,Kanjurmarg,1000,2.6,Cr,Ready to move,Resale,26000000.0,26000.0
2,Apartment,Runwal Forest Tower 5 To 8,Kanjurmarg,700,1.6,Cr,Ready to move,Resale,16000000.0,22857.14285714286
2,Apartment,Reputed Builder Suraj Park,Kamothe,850,80.0,L,Ready to move,Resale,8000000.0,9411.764705882353
2,Apartment,Gajra Bhoomi Gardenia 2,Kalamboli,1100,85.0,L,Ready to move,Resale,8500000.0,7727.272727272727
2,Apartment,Kalpataru Park Riviera,Panvel,1109,1.1,Cr,Under Construction,New,11000000.0,9918.845807033364
1,Apartment,Salasar Exotica I,Mira Road East,747,65.4,L,Under Construction,New,6540000.000000001,8755.020080321287
1,Apartment,JP Codename Dream Home Tower B,Mira Road East,819,67.6,L,Under Construction,New,6759999.999999999,8253.968253968253
1,Apartment,JP Codename Dream Home Tower B,Mira Road East,765,61.96,L,Under Construction,New,6196000.0,8099.346405228758
3,Apartment,JP North Barcelona Wing D,Mira Road East,1665,1.34,Cr,Under Construction,New,13400000.0,8048.048048048048
2,Apartment,JP North Barcelona Wing D,Mira Road East,1161,98.0,L,Under Construction,New,9800000.0,8440.999138673556
2,Apartment,JP North Barcelona Wing D,Mira Road East,1161,96.0,L,Under Construction,New,9600000.0,8268.7338501292
2,Apartment,JP Codename Dream Home Tower B,Mira Road East,981,88.9,L,Under Construction,New,8890000.0,9062.181447502548
1,Apartment,Techno Vision Vivanta Marvel,Mira Road East,412,68.0,L,Ready to move,Resale,6800000.0,16504.85436893204
3,Apartment,JP North Barcelona Wing D,Mira Road East,1665,1.34,Cr,Under Construction,New,13400000.0,8048.048048048048
1,Apartment,Amar Vinay Heritage,Mira Road East,690,63.48,L,Under Construction,New,6348000.0,9200.0
2,Apartment,SKD Pinnacolo And Pinnacolo NX,Mira Road East,1060,94.5,L,Under Construction,New,9450000.0,8915.094339622641
1,Apartment,SKD Pinnacolo And Pinnacolo NX,Mira Road East,770,71.7,L,Under Construction,New,7170000.0,9311.688311688311
1,Apartment,Pramanik Walchand Paradise,Mira Road East,446,66.9,L,Under Construction,New,6690000.000000001,15000.000000000002
1,Apartment,Amar Vinay Heritage,Mira Road East,690,63.48,L,Under Construction,New,6348000.0,9200.0
3,Apartment,JP North Barcelona Wing D,Mira Road East,1665,1.34,Cr,Under Construction,New,13400000.0,8048.048048048048
2,Apartment,SKD Pinnacolo And Pinnacolo NX,Mira Road East,1060,94.5,L,Under Construction,New,9450000.0,8915.094339622641
1,Apartment,SKD Pinnacolo And Pinnacolo NX,Mira Road East,770,71.7,L,Under Construction,New,7170000.0,9311.688311688311
1,Apartment,SKD Pinnacolo NX,Mira Road East,760,69.7,L,Under Construction,New,6970000.0,9171.052631578947
1,Apartment,Raj Akshay,Mira Road East,675,62.77,L,Under Construction,New,6277000.0,9299.25925925926
1,Apartment,Techno Vision Vivanta Marvel,Mira Road East,463,68.0,L,Under Construction,New,6800000.0,14686.82505399568
1,Apartment,Techno Vision Vivanta Marvel,Mira Road East,412,68.0,L,Ready to move,Resale,6800000.0,16504.85436893204
1,Apartment,Chheda Avighna Building No 3,Mira Road East,731,57.0,L,Under Construction,New,5700000.0,7797.537619699043
2,Apartment,Chheda Avighna Building No 3,Mira Road East,1049,84.0,L,Under Construction,New,8400000.0,8007.626310772164
3,Apartment,Rustomjee Uptown Urbania,Thane West,1667,2.15,Cr,Under Construction,New,21500000.0,12897.42051589682
2,Apartment,Umiya Oasis,Mira Road East,1070,90.95,L,Under Construction,New,9095000.0,8500.0
3,Apartment,Rustomjee Uptown Urbania,Thane West,1410,1.83,Cr,Under Construction,New,18300000.0,12978.72340425532
2,Apartment,Rustomjee Uptown Urbania,Thane West,1060,1.37,Cr,Under Construction,New,13700000.000000002,12924.528301886794
2,Apartment,Rustomjee Uptown Urbania,Thane West,1038,1.34,Cr,Under Construction,New,13400000.0,12909.441233140655
2,Apartment,Chheda Avighna Building No 3,Mira Road East,1034,80.0,L,Under Construction,New,8000000.0,7736.943907156673
2,Apartment,Rustomjee Uptown Urbania,Thane West,981,1.3,Cr,Under Construction,New,13000000.0,13251.783893985728
2,Apartment,Sankalp Siddhi,Karanjade,1045,77.0,L,Under Construction,New,7700000.0,7368.421052631579
1,Apartment,Buddha Buddha Ozone II,Mira Road East,680,57.0,L,Ready to move,Resale,5700000.0,8382.35294117647
2,Apartment,Sankalp Siddhi,Karanjade,1045,77.0,L,Under Construction,New,7700000.0,7368.421052631579
1,Apartment,Buddha Buddha Ozone II,Mira Road East,680,57.0,L,Ready to move,Resale,5700000.0,8382.35294117647
2,Apartment,Rashmi Tanmay,Mira Road East,785,65.0,L,Ready to move,Resale,6500000.0,8280.254777070064
1,Apartment,Basudeo Vasudev Sky High,Mira Road East,695,52.0,L,Ready to move,Resale,5200000.0,7482.014388489209
2,Apartment,Vinay Classic,Mira Road East,980,75.0,L,Ready to move,Resale,7500000.0,7653.061224489796
1,Apartment,Nirmal Teerth Plaza,Mira Road East,670,48.5,L,Ready to move,Resale,4850000.0,7238.805970149254
2,Apartment,Basudev Builders Vasudev Planet,Mira Road East,995,80.0,L,Ready to move,Resale,8000000.0,8040.201005025126
2,Apartment,Sadguru Complex,Mira Road East,1000,80.0,L,Ready to move,Resale,8000000.0,8000.0
1,Apartment,Navkar City Phase II Part 3,Naigaon East,550,25.5,L,Ready to move,Resale,2550000.0,4636.363636363636
1,Apartment,Unicorn Unicorn Global Arena,Naigaon East,550,26.0,L,Ready to move,Resale,2600000.0,4727.272727272727
1,Studio Apartment,RNA NG Vaibhav Park,Mira Road East,350,36.0,L,Ready to move,Resale,3600000.0,10285.714285714286
1,Apartment,Ramji Hari Minat Naagraj Classic,Ulwe,600,34.0,L,Ready to move,New,3400000.0,5666.666666666667
1,Apartment,Ramji Hari Minat Naagraj Classic,Ulwe,600,35.0,L,Ready to move,New,3500000.0,5833.333333333333
1,Apartment,Bhagwat Heights,Ulwe,695,48.0,L,Under Construction,New,4800000.0,6906.474820143885
2,Apartment,Lodha Amara Tower 1 To 5 And 7 To 19,Thane West,650,69.0,L,Ready to move,Resale,6900000.0,10615.384615384615
2,Apartment,Rizvi Cedar,Malad East,850,1.5,Cr,Ready to move,Resale,15000000.0,17647.058823529413
2,Apartment,JK IRIS,Mira Road East,1050,74.95,L,Under Construction,Resale,7495000.0,7138.0952380952385
1,Apartment,Man Opus,Mira Road East,680,53.9,L,Ready to move,Resale,5390000.0,7926.470588235294
1,Apartment,Salangpur Salasar Aangan,Mira Road East,680,54.98,L,Ready to move,Resale,5498000.0,8085.294117647059
1,Apartment,Umiya Oasis,Mira Road East,715,53.99,L,Under Construction,New,5399000.0,7551.0489510489515
1,Apartment,Tanvi Eminence I,Mira Road East,715,53.9,L,Ready to move,Resale,5390000.0,7538.461538461538
2,Apartment,Tanvi Eminence I,Mira Road East,950,73.9,L,Ready to move,Resale,7390000.000000001,7778.947368421053
2,Apartment,Tanvi Eminence I,Mira Road East,1050,73.99,L,Ready to move,Resale,7398999.999999999,7046.666666666666
1,Apartment,Tanvi Eminence I,Mira Road East,715,53.99,L,Ready to move,Resale,5399000.0,7551.0489510489515
1,Apartment,Tanvi Heights,Bhayandar East,715,53.9,L,Ready to move,Resale,5390000.0,7538.461538461538
2,Apartment,Tanvi Heights,Bhayandar East,1050,72.9,L,Ready to move,Resale,7290000.000000001,6942.857142857144
5,Apartment,Kalpataru Siddhachal Elegant,Thane West,2815,3.75,Cr,Ready to move,Unknown,37500000.0,13321.492007104796
2,Apartment,Rosa Royale,Thane West,1000,1.16,Cr,Ready to move,Resale,11600000.0,11600.0
1,Apartment,Hiranandani Greenwich,Thane West,680,79.0,L,Ready to move,Resale,7900000.0,11617.64705882353
1,Apartment,Hiranandani Solitaire,Thane West,880,90.0,L,Ready to move,Resale,9000000.0,10227.272727272728
2,Apartment,ACME Oasis ,Kandivali East,950,1.55,Cr,Ready to move,Resale,15500000.0,16315.78947368421
3,Apartment,Hiranandani Estate,Thane West,2150,2.7,Cr,Ready to move,Unknown,27000000.0,12558.139534883721
3,Apartment,Kalpataru Siddhachal Elite,Thane West,1902,2.8,Cr,Ready to move,Unknown,28000000.0,14721.345951629863
2,Apartment,UK Iridium,Kandivali East,692,92.0,L,Under Construction,New,9200000.0,13294.797687861272
2,Apartment,UK Iridium,Kandivali East,692,1.08,Cr,Under Construction,New,10800000.0,15606.936416184972
1,Apartment,Reputed Builder Harsh Vihar,Mira Road East,585,68.0,L,Ready to move,Resale,6800000.0,11623.931623931623
3,Apartment,Kanakia Challenger,Kandivali East,1325,2.7,Cr,Ready to move,Resale,27000000.0,20377.35849056604
2,Apartment,Mohan Suburbia,Ambernath West,936,46.0,L,Ready to move,Unknown,4600000.0,4914.529914529914
3,Apartment,Neelkanth Palms,Thane West,1550,1.85,Cr,Ready to move,Unknown,18500000.0,11935.483870967742
2,Apartment,Pranjee Garden City,Badlapur East,940,36.0,L,Ready to move,Unknown,3600000.0,3829.7872340425533
3,Apartment,Skyline Poseidon,Andheri West,1900,4.45,Cr,Ready to move,Unknown,44500000.0,23421.052631578947
3,Apartment,Kalpataru Hills,Thane West,1650,1.65,Cr,Ready to move,Unknown,16500000.0,10000.0
4,Apartment,Hiranandani Meadows,Thane West,2700,5.5,Cr,Ready to move,Unknown,55000000.0,20370.37037037037
1,Apartment,Mohan Nano Estates II,Ambernath West,670,27.0,L,Ready to move,Unknown,2700000.0,4029.8507462686566
3,Apartment,Adani Estates Western Heights Phase 1 Residential,Andheri West,1424,3.95,Cr,Ready to move,Unknown,39500000.0,27738.76404494382
3,Apartment,Hiranandani Meadows,Thane West,1800,3.5,Cr,Ready to move,Unknown,35000000.0,19444.444444444445
2,Apartment,K Raheja Classique,Andheri West,1150,3.35,Cr,Ready to move,Unknown,33500000.0,29130.434782608696
1,Apartment,Ajmera New Era Yogidham Phase IV Tower C,Kalyan West,711,48.0,L,Ready to move,Resale,4800000.0,6751.054852320675
2,Apartment,Laxmi Kailash Garden,Kalyan West,1000,68.5,L,Ready to move,New,6850000.0,6850.0
1,Apartment,Laxmi Kailash Garden,Kalyan West,750,50.5,L,Ready to move,New,5050000.0,6733.333333333333
1,Apartment,Ajmera New Era Yogidham Phase IV Tower C,Kalyan West,635,43.0,L,Ready to move,New,4300000.0,6771.653543307087
2,Apartment,White Heaven Shree Shaswat Building No 15,Mira Road East,975,96.5,L,Ready to move,New,9650000.0,9897.435897435897
2,Apartment,White Heaven Shree Shaswat Building No 15,Mira Road East,990,97.5,L,Ready to move,New,9750000.0,9848.484848484848
1,Apartment,Prithvi Prithvi Pride Phase I,Mira Road East,690,67.0,L,Ready to move,New,6700000.0,9710.144927536232
1,Apartment,White Heaven Shree Shaswat Building No 15,Mira Road East,690,62.0,L,Ready to move,New,6200000.0,8985.507246376812
1,Apartment,Prithvi Prithvi Pride Phase I,Mira Road East,690,67.0,L,Ready to move,New,6700000.0,9710.144927536232
2,Apartment,White Heaven Shree Shaswat Building No 15,Mira Road East,975,96.5,L,Ready to move,New,9650000.0,9897.435897435897
1,Apartment,White Heaven Shree Shaswat Building No 15,Mira Road East,690,62.0,L,Ready to move,New,6200000.0,8985.507246376812
2,Apartment,Amar Vinay Heritage,Mira Road East,1070,96.5,L,Under Construction,New,9650000.0,9018.691588785046
2,Apartment,Techno Vision Vivanta Marvel,Mira Road East,745,1.0,Cr,Under Construction,New,10000000.0,13422.818791946309
2,Apartment,Techno Vision Vivanta Marvel,Mira Road East,695,98.5,L,Under Construction,New,9850000.0,14172.661870503596
1,Apartment,Techno Vision Vivanta Marvel,Mira Road East,412,66.0,L,Under Construction,New,6600000.0,16019.417475728156
2,Apartment,Nandkumar Janki Legacy,Mira Road East,1080,97.2,L,Under Construction,New,9720000.0,9000.0
1,Apartment,Nandkumar Janki Legacy,Mira Road East,775,66.69,L,Under Construction,New,6669000.0,8605.161290322581
1,Apartment,Nandkumar Janki Legacy,Mira Road East,665,59.69,L,Under Construction,New,5969000.0,8975.939849624061
3,Apartment,Raj Heritage 2,Mira Road East,831,1.32,Cr,Under Construction,New,13200000.0,15884.476534296029
3,Apartment,Raj Heritage 2,Mira Road East,747,1.19,Cr,Under Construction,New,11900000.0,15930.388219544846
2,Apartment,Panvelkar Homes 2,Ambarnath,845,33.0,L,Ready to move,Unknown,3300000.0,3905.3254437869823
2,Apartment,Patel Patel Jainam Residency,Ambernath East,1070,40.0,L,Ready to move,Unknown,4000000.0,3738.3177570093458
